"","review_needed","review_completed_by_initials","reviewed_date","error_type","coder_inititals","date_coded","match_status","searched_FRS_manually.","multiple.FRS.IDs.","Total_FRS_IDS","additional.FRS.IDs","Additional_Trimmed_formula","Additional_Trimmed_Value","manual_FRS_id","FRS_query_link","FRS_search_link","google_search_link","FRS_search","google_search","HIFLD_FACILITYID","Comments","FID","OBJECTID","NAME","ADDRESS","CITY","STATE","ZIP","ZIP4","TELEPHONE","TYPE","STATUS","POPULATION","COUNTY","COUNTYFIPS","COUNTRY","NAICS_CODE","NAICS_DESC","SOURCE","SOURCEDATE","VAL_METHOD","VAL_DATE","WEBSITE","SECURELVL","CAPACITY","Shape_Leng","SHAPE_Length","SHAPE_Area"
"11","","","","","ST","1/12","match","yes","no","110055786715","","","",110055786715,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LASSEN&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LASSEN%20COUNTY%20ADULT%20DETENTION%20FACILITY+SUSANVILLE+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=LASSEN&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LASSEN%20COUNTY%20ADULT%20DETENTION%20FACILITY+SUSANVILLE+CA",10000775,"",5178,4766,"LASSEN COUNTY ADULT DETENTION FACILITY","1405 SHERIFF CADY LANE","SUSANVILLE","CA",96130,"NOT AVAILABLE","(530) 251-5245","COUNTY","OPEN",120,"LASSEN",6035,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.lassencounty.org/dept/sheriffs-office/sheriffs-office","2/9/18","IMAGERY","2/9/18 0:00","http://www.lassencounty.org/dept/sheriffs-office/sheriffs-office","NOT AVAILABLE",156,0.003221006,426.3752818,6.14e-07
"12","","","","","ST","1/12","match","yes","no","110055717158","","","",110055717158,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SUTTER&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=LEO%20CHESNEY%20COMMUNITY%20CORRECTIONAL%20FACILITY+LIVE%20OAK+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SUTTER&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=LEO%20CHESNEY%20COMMUNITY%20CORRECTIONAL%20FACILITY+LIVE%20OAK+CA",10000776,"",6011,6404,"LEO CHESNEY COMMUNITY CORRECTIONAL FACILITY","2800 APRICOT ST","LIVE OAK","CA",95953,"NOT AVAILABLE","NOT AVAILABLE","STATE","CLOSED",0,"SUTTER",6101,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.cimriders4ccpoa.com/2013/09/open-open-open.html","11/1/15","IMAGERY","10/26/17 0:00","NOT AVAILABLE","MINIMUM",-999,0.007662193,964.2968122,3.12e-06
"13","","","","","ST","1/12","match","yes","no","110065211559","","","",110065211559,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SUTTER&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=SUTTER%20COUNTY%20JAIL+YUBA%20CITY+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SUTTER&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=SUTTER%20COUNTY%20JAIL+YUBA%20CITY+CA",10000777,"FRS ID match only found on facility query",4789,4376,"SUTTER COUNTY JAIL","1077 CIVIC CENTER BOULEVARD","YUBA CITY","CA",95993,"NOT AVAILABLE","(530) 822-7307","COUNTY","OPEN",-999,"SUTTER",6101,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://suttersheriff.org/Gen/Report/2013/Jail.aspx","2/15/16","IMAGERY","2/16/18 0:00","https://www.suttersheriff.org/div/jailDiv.aspx","MAXIMUM",352,0.005687092,673.2733899,1.24e-06
"14","","","","","ST","1/12","match","yes","yes","110065173644","110065173644","110065173644","110065173644",110066683994,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=SACRAMENTO%20COUNTY%20MAIN%20JAIL+SACRAMENTO+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=SACRAMENTO%20COUNTY%20MAIN%20JAIL+SACRAMENTO+CA",10000778,"Other facility called MAIN JAIL with same address",106,101,"SACRAMENTO COUNTY MAIN JAIL","651 I STREET","SACRAMENTO","CA",95814,"NOT AVAILABLE","(916) 874-6752","COUNTY","OPEN",1917,"SACRAMENTO",6067,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php","2/12/18","IMAGERY","2/12/18 0:00","https://www.sacsheriff.com/pages/organization/main_jail/mainjail.aspx","NOT AVAILABLE",-999,0.003141519,381.9731506,5.38e-07
"15","","","","","ST","1/12","match","yes","yes","110066683994","110065173644","110065173644","110065173644",110066683994,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=SACRAMENTO%20COUNTY%20MAIN%20JAIL+SACRAMENTO+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=SACRAMENTO%20COUNTY%20MAIN%20JAIL+SACRAMENTO+CA",10000778,"Other facility called MAIN JAIL with same address",106,101,"SACRAMENTO COUNTY MAIN JAIL","651 I STREET","SACRAMENTO","CA",95814,"NOT AVAILABLE","(916) 874-6752","COUNTY","OPEN",1917,"SACRAMENTO",6067,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php","2/12/18","IMAGERY","2/12/18 0:00","https://www.sacsheriff.com/pages/organization/main_jail/mainjail.aspx","NOT AVAILABLE",-999,0.003141519,381.9731506,5.38e-07
"16","","","","","ST","4/18","match","yes","yes","110066157535","110066157535, 110070446026, 110066539525, 110037253780, 110065595644","110066157535,110070446026,110066539525,110037253780,110065595644","110066157535,110070446026,110066539525,110037253780,110065595644",110013896105,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA",10000779,"110065595644: RCCC-Sheriff's Station, but correct address: 12500 Bruceville Rd",111,106,"RIO COSUMNES CORRECTIONAL CENTER","12500 BRUCEVILLE ROAD","ELK GROVE","CA",95757,"NOT AVAILABLE","(916) 874-1927","COUNTY","OPEN",1504,"SACRAMENTO",6067,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php","2/12/18","IMAGERY","2/12/18 0:00","https://www.sacsheriff.com/pages/organization/rccc/rccc.aspx","MEDIUM",-999,0.018296778,2299.221071,2.16e-05
"17","","","","","ST","4/18","match","yes","yes","110070446026","110066157535, 110070446026, 110066539525, 110037253780, 110065595644","110066157535,110070446026,110066539525,110037253780,110065595644","110066157535,110070446026,110066539525,110037253780,110065595644",110013896105,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA",10000779,"110065595644: RCCC-Sheriff's Station, but correct address: 12500 Bruceville Rd",111,106,"RIO COSUMNES CORRECTIONAL CENTER","12500 BRUCEVILLE ROAD","ELK GROVE","CA",95757,"NOT AVAILABLE","(916) 874-1927","COUNTY","OPEN",1504,"SACRAMENTO",6067,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php","2/12/18","IMAGERY","2/12/18 0:00","https://www.sacsheriff.com/pages/organization/rccc/rccc.aspx","MEDIUM",-999,0.018296778,2299.221071,2.16e-05
"18","","","","","ST","4/18","match","yes","yes","110066539525","110066157535, 110070446026, 110066539525, 110037253780, 110065595644","110066157535,110070446026,110066539525,110037253780,110065595644","110066157535,110070446026,110066539525,110037253780,110065595644",110013896105,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA",10000779,"110065595644: RCCC-Sheriff's Station, but correct address: 12500 Bruceville Rd",111,106,"RIO COSUMNES CORRECTIONAL CENTER","12500 BRUCEVILLE ROAD","ELK GROVE","CA",95757,"NOT AVAILABLE","(916) 874-1927","COUNTY","OPEN",1504,"SACRAMENTO",6067,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php","2/12/18","IMAGERY","2/12/18 0:00","https://www.sacsheriff.com/pages/organization/rccc/rccc.aspx","MEDIUM",-999,0.018296778,2299.221071,2.16e-05
"19","","","","","ST","4/18","match","yes","yes","110037253780","110066157535, 110070446026, 110066539525, 110037253780, 110065595644","110066157535,110070446026,110066539525,110037253780,110065595644","110066157535,110070446026,110066539525,110037253780,110065595644",110013896105,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA",10000779,"110065595644: RCCC-Sheriff's Station, but correct address: 12500 Bruceville Rd",111,106,"RIO COSUMNES CORRECTIONAL CENTER","12500 BRUCEVILLE ROAD","ELK GROVE","CA",95757,"NOT AVAILABLE","(916) 874-1927","COUNTY","OPEN",1504,"SACRAMENTO",6067,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php","2/12/18","IMAGERY","2/12/18 0:00","https://www.sacsheriff.com/pages/organization/rccc/rccc.aspx","MEDIUM",-999,0.018296778,2299.221071,2.16e-05
"20","","","","","ST","4/18","match","yes","yes","110065595644","110066157535, 110070446026, 110066539525, 110037253780, 110065595644","110066157535,110070446026,110066539525,110037253780,110065595644","110066157535,110070446026,110066539525,110037253780,110065595644",110013896105,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA",10000779,"110065595644: RCCC-Sheriff's Station, but correct address: 12500 Bruceville Rd",111,106,"RIO COSUMNES CORRECTIONAL CENTER","12500 BRUCEVILLE ROAD","ELK GROVE","CA",95757,"NOT AVAILABLE","(916) 874-1927","COUNTY","OPEN",1504,"SACRAMENTO",6067,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php","2/12/18","IMAGERY","2/12/18 0:00","https://www.sacsheriff.com/pages/organization/rccc/rccc.aspx","MEDIUM",-999,0.018296778,2299.221071,2.16e-05
"21","","","","","ST","4/18","match","yes","yes","110013896105","110066157535, 110070446026, 110066539525, 110037253780, 110065595644","110066157535,110070446026,110066539525,110037253780,110065595644","110066157535,110070446026,110066539525,110037253780,110065595644",110013896105,"https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","#N/A","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA","https://ofmpub.epa.gov/frs_public2/fii_map_master.fii_retrieve?fac_search=primary_name&fac_value=&fac_search_type=Containing&postal_code=&location_address=&add_search_type=B&city_name=&county_name=SACRAMENTO&state_code=CA&epa_region_code=&cong_dist=&legis_dist=&huc_code=&fed_agency=&TribalLand=0&selectTribe=noselect&sic_type=Equal+to&sic_code_to=&naic_type=Equal+to&naic_to=&org_name=&duns_num=&contact_name=&prog_search=&int_search=&search_type=&search_type=all&all_programs=YES&sysname=&page_no=1&output_sql_switch=TRUE&report=1&database_type=FII&tribal_ind=&last_facility=&univ_search=&fac_search_term=&tribetype=&triballand=&selecttribe=&tribedistance1=#TOP","https://www.google.com/search?q=RIO%20COSUMNES%20CORRECTIONAL%20CENTER+ELK%20GROVE+CA",10000779,"110065595644: RCCC-Sheriff's Station, but correct address: 12500 Bruceville Rd",111,106,"RIO COSUMNES CORRECTIONAL CENTER","12500 BRUCEVILLE ROAD","ELK GROVE","CA",95757,"NOT AVAILABLE","(916) 874-1927","COUNTY","OPEN",1504,"SACRAMENTO",6067,"USA",922140,"CORRECTIONAL INSTITUTIONS","http://www.bscc.ca.gov/s_fsojailprofilesurvey.php","2/12/18","IMAGERY","2/12/18 0:00","https://www.sacsheriff.com/pages/organization/rccc/rccc.aspx","MEDIUM",-999,0.018296778,2299.221071,2.16e-05
